product_id,date,price
846726,2017-01-20,204.37
846726,2017-01-23,205.11
846726,2017-01-24,205.0
846726,2017-01-25,204.03
846726,2017-01-26,203.38
846726,2017-01-27,203.54
846726,2017-01-30,202.77
846726,2017-01-31,203.32
846726,2017-02-01,202.73
846726,2017-02-02,203.37
846726,2017-02-03,202.84
846726,2017-02-06,201.66
846726,2017-02-07,202.13
846726,2017-02-08,203.24
846726,2017-02-09,203.55
846726,2017-02-10,202.97
846726,2017-02-13,203.18
846726,2017-02-14,203.01
846726,2017-02-15,203.0
846726,2017-02-16,204.12
846726,2017-02-17,203.94
846726,2017-02-20,203.63
846726,2017-02-21,202.86
846726,2017-02-22,203.18
846726,2017-02-23,203.74
846726,2017-02-24,204.24
846726,2017-02-27,204.47
846726,2017-02-28,204.26
846726,2017-03-01,203.69
846726,2017-03-02,203.66
846726,2017-03-03,203.58
846726,2017-03-06,203.12
846726,2017-03-07,202.84
846726,2017-03-08,202.28
846726,2017-03-09,201.48
846726,2017-03-10,200.96
846726,2017-03-13,201.08
846726,2017-03-14,201.06
846726,2017-03-15,201.68
846726,2017-03-16,201.06
846726,2017-03-17,200.73
846726,2017-03-20,200.29
846726,2017-03-21,200.37
846726,2017-03-22,200.7
846726,2017-03-23,200.4
846726,2017-03-24,201.36
846726,2017-03-27,201.23
846726,2017-03-28,201.44
846726,2017-03-29,202.01
846726,2017-03-30,201.89
846726,2017-03-31,201.45
846726,2017-04-03,201.76
846726,2017-04-04,201.93
846726,2017-04-05,202.32
846726,2017-04-06,202.36
846726,2017-04-07,202.91
846726,2017-04-10,202.53
846726,2017-04-11,201.93
846726,2017-04-12,202.35
846726,2017-04-13,201.93
846726,2017-04-18,202.08
846726,2017-04-19,202.1
846726,2017-04-20,201.99
846726,2017-04-21,201.94
846726,2017-04-24,203.18
846726,2017-04-25,202.38
846726,2017-04-26,202.39
846726,2017-04-27,203.27
846726,2017-04-28,203.53
846726,2017-05-02,203.95
846726,2017-05-03,204.39
846726,2017-05-04,203.69
846726,2017-05-05,203.96
846726,2017-05-08,203.16
846726,2017-05-09,202.77
846726,2017-05-10,203.33
846726,2017-05-11,202.97
846726,2017-05-12,203.08
846726,2017-05-15,202.94
846726,2017-05-16,203.0
846726,2017-05-17,203.86
846726,2017-05-18,203.93
846726,2017-05-19,204.11
846726,2017-05-22,203.76
846726,2017-05-23,203.87
846726,2017-05-24,203.92
846726,2017-05-25,204.23
846726,2017-05-26,204.53
846726,2017-05-29,204.28
846726,2017-05-30,204.29
846726,2017-05-31,203.92
846726,2017-06-01,203.55
846726,2017-06-02,204.15
846726,2017-06-05,203.97
846726,2017-06-06,204.4
846726,2017-06-07,203.83
846726,2017-06-08,204.37
846726,2017-06-09,204.66
846726,2017-06-12,205.22
846726,2017-06-13,205.47
846726,2017-06-14,205.63
846726,2017-06-15,204.78
846726,2017-06-16,204.79
846726,2017-06-19,205.03
846726,2017-06-20,205.04
846726,2017-06-21,204.92
846726,2017-06-22,205.17
846726,2017-06-23,205.35
846726,2017-06-26,205.59
846726,2017-06-27,204.35
846726,2017-06-28,204.56
846726,2017-06-29,203.57
846726,2017-06-30,203.42
846726,2017-07-03,203.43
846726,2017-07-04,203.72
846726,2017-07-05,203.62
846726,2017-07-06,202.13
846726,2017-07-07,202.07
846726,2017-07-10,202.9
846726,2017-07-11,202.52
846726,2017-07-12,203.47
846726,2017-07-13,202.94
846726,2017-07-14,202.92
846726,2017-07-17,203.25
846726,2017-07-18,203.73
846726,2017-07-19,203.98
846726,2017-07-20,204.42
846726,2017-07-21,204.48
846726,2017-07-24,204.53
846726,2017-07-25,203.96
846726,2017-07-26,204.14
846726,2017-07-27,204.5
846726,2017-07-28,204.74
846726,2017-07-31,205.21
846726,2017-08-01,206.19
846726,2017-08-02,206.25
846726,2017-08-03,206.51
846726,2017-08-04,206.03
846726,2017-08-07,206.39
846726,2017-08-08,206.15
846726,2017-08-09,206.42
846726,2017-08-10,206.42
846726,2017-08-11,206.27
846726,2017-08-14,206.24
846726,2017-08-15,205.44
846726,2017-08-16,205.68
846726,2017-08-17,206.11
846726,2017-08-18,206.26
846726,2017-08-21,206.37
846726,2017-08-22,205.83
846726,2017-08-23,205.88
846726,2017-08-24,206.01
846726,2017-08-25,206.05
846726,2017-08-28,206.22
846726,2017-08-29,206.48
846726,2017-08-30,206.4
846726,2017-08-31,206.79
846726,2017-09-01,206.27
846726,2017-09-04,206.35
846726,2017-09-05,207.07
846726,2017-09-06,206.86
846726,2017-09-07,207.4
846726,2017-09-08,206.98
846726,2017-09-11,206.89
846726,2017-09-12,206.08
846726,2017-09-13,206.22
846726,2017-09-14,205.77
846726,2017-09-15,205.76
846726,2017-09-18,205.63
846726,2017-09-19,205.8
846726,2017-09-20,205.8
846726,2017-09-21,205.37
846726,2017-09-22,205.61
846726,2017-09-25,205.9
846726,2017-09-26,205.98
846726,2017-09-27,205.55
846726,2017-09-28,205.85
846726,2017-09-29,205.95
846726,2017-10-02,205.84
846726,2017-10-03,205.59
846726,2017-10-04,205.57
846726,2017-10-05,206.07
846726,2017-10-06,205.93
846726,2017-10-09,206.32
846726,2017-10-10,206.16
846726,2017-10-11,206.19
846726,2017-10-12,206.36
846726,2017-10-13,207.18
846726,2017-10-16,207.74
846726,2017-10-17,207.98
846726,2017-10-18,207.26
846726,2017-10-19,207.17
846726,2017-10-20,206.57
846726,2017-10-23,207.23
846726,2017-10-24,206.62
846726,2017-10-25,206.66
846726,2017-10-26,207.33
846726,2017-10-27,208.01
846726,2017-10-30,208.73
846726,2017-10-31,209.02
846726,2017-11-01,208.91
846726,2017-11-02,209.04
846726,2017-11-03,209.13
846726,2017-11-06,209.47
846726,2017-11-07,210.46
846726,2017-11-08,210.4
846726,2017-11-09,209.7
846726,2017-11-10,209.32
846726,2017-11-13,209.34
846726,2017-11-14,209.59
846726,2017-11-15,209.4
846726,2017-11-16,209.31
846726,2017-11-17,209.64
846726,2017-11-20,209.97
846726,2017-11-21,210.27
846726,2017-11-22,210.36
846726,2017-11-23,210.48
846726,2017-11-24,210.0
846726,2017-11-27,210.54
846726,2017-11-28,210.5
846726,2017-11-29,210.16
846726,2017-11-30,210.77
846726,2017-12-01,212.0
846726,2017-12-04,211.56
846726,2017-12-05,211.69
846726,2017-12-06,212.05
846726,2017-12-07,212.22
846726,2017-12-08,212.32
846726,2017-12-11,212.11
846726,2017-12-12,211.94
846726,2017-12-13,211.68
846726,2017-12-14,211.69
846726,2017-12-15,212.03
846726,2017-12-18,212.18
846726,2017-12-19,210.62
846726,2017-12-20,210.33
846726,2017-12-21,210.06
846726,2017-12-22,210.4
846726,2017-12-27,210.75
846726,2017-12-28,209.7
846726,2017-12-29,209.55
846726,2018-01-02,208.86
846726,2018-01-03,209.31
846726,2018-01-04,209.54
846726,2018-01-05,209.32
846726,2018-01-08,209.6
846726,2018-01-09,209.07
846726,2018-01-10,209.24
846726,2018-01-11,208.78
846726,2018-01-12,209.57
846726,2018-01-15,209.34
846726,2018-01-16,209.76
846726,2018-01-17,209.62
846726,2018-01-18,209.52
846726,2018-01-19,209.52
846726,2018-01-22,209.8
846726,2018-01-23,209.85
846726,2018-01-24,209.67
846726,2018-01-25,209.07
846726,2018-01-26,208.57
846726,2018-01-29,208.06
846726,2018-01-30,207.97
846726,2018-01-31,208.4
846726,2018-02-01,208.86
846726,2018-02-02,208.58
846726,2018-02-05,208.45
846726,2018-02-06,208.93
846726,2018-02-07,209.12
846726,2018-02-08,208.83
846726,2018-02-09,208.42
846726,2018-02-12,208.43
846726,2018-02-13,208.19
846726,2018-02-14,208.18
846726,2018-02-15,208.47
846726,2018-02-16,208.98
846726,2018-02-19,208.16
846726,2018-02-20,207.94
846726,2018-02-21,207.97
846726,2018-02-22,208.21
846726,2018-02-23,208.66
846726,2018-02-26,209.06
846726,2018-02-27,208.89
846726,2018-02-28,208.91
846726,2018-03-01,209.31
846726,2018-03-02,208.67
846726,2018-03-05,208.9
846726,2018-03-06,208.33
846726,2018-03-07,209.09
846726,2018-03-08,209.59
846726,2018-03-09,209.12
846726,2018-03-12,209.33
846726,2018-03-13,209.35
846726,2018-03-14,209.3
846726,2018-03-15,209.36
846726,2018-03-16,209.5
846726,2018-03-19,209.66
846726,2018-03-20,210.0
846726,2018-03-21,209.87
846726,2018-03-22,210.56
846726,2018-03-23,210.92
846726,2018-03-26,210.98
846726,2018-03-27,211.36
846726,2018-03-28,211.47
846726,2018-03-29,211.47
846726,2018-04-03,211.8
846726,2018-04-04,212.02
846726,2018-04-05,211.45
846726,2018-04-06,211.64
846726,2018-04-09,211.61
846726,2018-04-10,211.45
846726,2018-04-11,211.81
846726,2018-04-12,211.27
846726,2018-04-13,211.74
846726,2018-04-16,211.58
846726,2018-04-17,212.09
846726,2018-04-18,212.21
846726,2018-04-19,211.61
846726,2018-04-20,211.64
846726,2018-04-23,211.17
846726,2018-04-24,211.31
846726,2018-04-25,211.34
846726,2018-04-26,211.94
846726,2018-04-27,211.9
846726,2018-04-30,211.66
846726,2018-05-02,211.85
846726,2018-05-03,212.43
846726,2018-05-04,211.95
846726,2018-05-07,212.37
846726,2018-05-08,211.52
846726,2018-05-09,211.9
846726,2018-05-10,211.76
846726,2018-05-11,212.15
846726,2018-05-14,211.83
846726,2018-05-15,211.37
846726,2018-05-16,210.65
846726,2018-05-17,210.71
846726,2018-05-18,210.2
846726,2018-05-21,209.38
846726,2018-05-22,209.6
846726,2018-05-23,209.6
846726,2018-05-24,210.19
846726,2018-05-25,209.64
846726,2018-05-28,208.3
846726,2018-05-29,206.13
846726,2018-05-30,206.26
846726,2018-05-31,208.74
846726,2018-06-01,208.79
846726,2018-06-04,209.38
846726,2018-06-05,208.75
846726,2018-06-06,206.92
846726,2018-06-07,206.58
846726,2018-06-08,206.4
846726,2018-06-11,207.32
846726,2018-06-12,207.69
846726,2018-06-13,208.22
846726,2018-06-14,209.2
846726,2018-06-15,209.95
846726,2018-06-18,210.23
846726,2018-06-19,210.28
846726,2018-06-20,210.47
846726,2018-06-21,209.54
846726,2018-06-22,209.47
846726,2018-06-25,208.68
846726,2018-06-26,207.97
846726,2018-06-27,209.08
846726,2018-06-28,209.21
846726,2018-06-29,210.46
846726,2018-07-02,211.11
846726,2018-07-03,211.28
846726,2018-07-04,211.12
846726,2018-07-05,210.98
846726,2018-07-06,210.67
846726,2018-07-09,211.0
846726,2018-07-10,210.84
846726,2018-07-11,210.78
846726,2018-07-12,210.56
846726,2018-07-13,211.21
846726,2018-07-16,210.4
846726,2018-07-17,210.9
846726,2018-07-18,210.58
846726,2018-07-19,210.8
846726,2018-07-20,210.24
846726,2018-07-23,209.64
846726,2018-07-24,209.81
846726,2018-07-25,210.0
846726,2018-07-26,209.63
846726,2018-07-27,209.74
846726,2018-07-30,209.29
846726,2018-07-31,209.74
846726,2018-08-01,208.92
846726,2018-08-02,208.1
846726,2018-08-03,208.57
846726,2018-08-06,208.65
846726,2018-08-07,208.81
846726,2018-08-08,208.63
846726,2018-08-09,208.94
846726,2018-08-10,208.67
846726,2018-08-13,208.06
846726,2018-08-14,207.74
846726,2018-08-15,207.75
846726,2018-08-16,207.94
846726,2018-08-17,207.94
846726,2018-08-20,208.59
846726,2018-08-21,208.75
846726,2018-08-22,208.46
846726,2018-08-23,208.45
846726,2018-08-24,208.34
846726,2018-08-27,207.97
846726,2018-08-28,207.72
846726,2018-08-29,207.54
846726,2018-08-30,207.91
846726,2018-08-31,207.74
846726,2018-09-03,207.77
846726,2018-09-04,208.3
846726,2018-09-05,208.24
846726,2018-09-06,208.71
846726,2018-09-07,208.26
846726,2018-09-10,208.92
846726,2018-09-11,208.55
846726,2018-09-12,208.89
846726,2018-09-13,208.67
846726,2018-09-14,208.19
846726,2018-09-17,208.77
846726,2018-09-18,208.84
846726,2018-09-19,208.07
846726,2018-09-20,208.03
846726,2018-09-21,208.72
846726,2018-09-24,207.8
846726,2018-09-25,208.1
846726,2018-09-26,208.57
846726,2018-09-27,208.5
846726,2018-09-28,207.55
846726,2018-10-01,206.5
846726,2018-10-02,206.55
846726,2018-10-03,206.49
846726,2018-10-04,206.33
846726,2018-10-05,205.75
846726,2018-10-08,204.77
846726,2018-10-09,205.16
846726,2018-10-10,205.33
846726,2018-10-11,205.0
846726,2018-10-12,204.78
846726,2018-10-15,204.82
846726,2018-10-16,205.85
846726,2018-10-17,205.63
846726,2018-10-18,205.11
846726,2018-10-19,204.94
846726,2018-10-22,205.49
846726,2018-10-23,205.22
846726,2018-10-24,204.87
846726,2018-10-25,205.02
846726,2018-10-26,205.73
846726,2018-10-29,206.14
846726,2018-10-30,205.81
846726,2018-10-31,206.14
846726,2018-11-01,205.95
846726,2018-11-02,206.12
846726,2018-11-05,206.56
846726,2018-11-06,206.07
846726,2018-11-07,206.37
846726,2018-11-08,206.08
846726,2018-11-09,206.1
846726,2018-11-12,206.25
846726,2018-11-13,205.65
846726,2018-11-14,205.22
846726,2018-11-15,205.55
846726,2018-11-16,205.22
846726,2018-11-19,204.59
846726,2018-11-20,204.18
846726,2018-11-21,204.24
846726,2018-11-22,204.47
846726,2018-11-23,203.57
846726,2018-11-26,204.6
846726,2018-11-27,204.63
846726,2018-11-28,204.66
846726,2018-11-29,205.33
846726,2018-11-30,205.8
846726,2018-12-03,206.47
846726,2018-12-04,206.74
846726,2018-12-05,207.0
846726,2018-12-06,206.26
846726,2018-12-07,206.77
846726,2018-12-10,206.47
846726,2018-12-11,206.5
846726,2018-12-12,206.9
846726,2018-12-13,206.88
846726,2018-12-14,207.24
846726,2018-12-17,206.97
846726,2018-12-18,206.88
846726,2018-12-19,207.47
846726,2018-12-20,207.53
846726,2018-12-21,206.44
846726,2018-12-24,206.52
846726,2018-12-27,206.48
846726,2018-12-28,206.03
846726,2018-12-31,205.99
846726,2019-01-02,206.2
846726,2019-01-03,205.31
846726,2019-01-04,204.92
846726,2019-01-07,205.06
846726,2019-01-08,205.01
846726,2019-01-09,205.93
846726,2019-01-10,206.26
846726,2019-01-11,206.31
846726,2019-01-14,206.35
846726,2019-01-15,206.34
846726,2019-01-16,206.52
846726,2019-01-17,206.36
846726,2019-01-18,206.51
846726,2019-01-21,206.27
846726,2019-01-22,206.14
846726,2019-01-23,206.47
846726,2019-01-24,207.18
846726,2019-01-25,207.33
846726,2019-01-28,206.95
846726,2019-01-29,206.97
846726,2019-01-30,207.23
846726,2019-01-31,207.73
846726,2019-02-01,207.2
846726,2019-02-04,206.97
846726,2019-02-05,206.8
846726,2019-02-06,206.61
846726,2019-02-07,205.87
846726,2019-02-08,205.35
846726,2019-02-11,205.54
846726,2019-02-12,205.97
846726,2019-02-13,206.24
846726,2019-02-14,206.31
846726,2019-02-15,206.58
846726,2019-02-18,206.82
846726,2019-02-19,206.89
846726,2019-02-20,206.57
846726,2019-02-21,206.33
846726,2019-02-22,206.16
846726,2019-02-25,206.45
846726,2019-02-26,206.52
846726,2019-02-27,205.77
846726,2019-02-28,206.01
846726,2019-03-01,206.35
846726,2019-03-04,206.9
846726,2019-03-05,207.07
846726,2019-03-06,207.65
846726,2019-03-07,208.68
846726,2019-03-08,207.68
846726,2019-03-11,207.84
846726,2019-03-12,208.1
846726,2019-03-13,208.23
846726,2019-03-14,208.54
846726,2019-03-15,208.44
846726,2019-03-18,208.81
846726,2019-03-19,208.49
846726,2019-03-20,208.71
846726,2019-03-21,209.67
846726,2019-03-22,209.12
846726,2019-03-25,208.92
846726,2019-03-26,208.73
846726,2019-03-27,208.8
846726,2019-03-28,208.43
846726,2019-03-29,208.61
846726,2019-04-01,208.56
846726,2019-04-02,208.82
846726,2019-04-03,208.19
846726,2019-04-04,208.55
846726,2019-04-05,208.68
846726,2019-04-08,208.99
846726,2019-04-09,209.1
846726,2019-04-10,209.45
846726,2019-04-11,209.28
846726,2019-04-12,209.03
846726,2019-04-15,208.72
846726,2019-04-16,208.7
846726,2019-04-17,208.53
846726,2019-04-18,209.15
846726,2019-04-23,208.91
846726,2019-04-24,209.03
846726,2019-04-25,208.75
846726,2019-04-26,208.83
846726,2019-04-29,209.06
846726,2019-04-30,209.63
846726,2019-05-02,209.46
846726,2019-05-03,209.46
846726,2019-05-06,209.23
846726,2019-05-07,209.36
846726,2019-05-08,209.16
846726,2019-05-09,208.46
846726,2019-05-10,208.39
846726,2019-05-13,208.57
846726,2019-05-14,208.16
846726,2019-05-15,208.0
846726,2019-05-16,208.39
846726,2019-05-17,208.48
846726,2019-05-20,208.18
846726,2019-05-21,208.28
846726,2019-05-22,208.73
846726,2019-05-23,208.34
846726,2019-05-24,208.91
846726,2019-05-27,208.83
846726,2019-05-28,208.93
846726,2019-05-29,209.24
846726,2019-05-30,209.22
846726,2019-05-31,209.62
846726,2019-06-03,209.9
846726,2019-06-04,210.33
846726,2019-06-05,210.62
846726,2019-06-06,210.35
846726,2019-06-07,211.16
846726,2019-06-10,210.89
846726,2019-06-11,211.13
846726,2019-06-12,210.26
846726,2019-06-13,210.4
846726,2019-06-14,210.35
846726,2019-06-17,210.39
846726,2019-06-18,213.62
846726,2019-06-19,213.71
846726,2019-06-20,214.89
846726,2019-06-21,214.28
846726,2019-06-24,214.31
846726,2019-06-25,213.83
846726,2019-06-26,213.7
846726,2019-06-27,213.81
846726,2019-06-28,214.29
846726,2019-07-01,215.16
846726,2019-07-02,215.19
846726,2019-07-03,216.94
846726,2019-07-04,216.77
846726,2019-07-05,216.98
846726,2019-07-08,216.53
846726,2019-07-09,216.42
846726,2019-07-10,216.54
846726,2019-07-11,216.36
846726,2019-07-12,216.13
846726,2019-07-15,216.97
846726,2019-07-16,217.1
846726,2019-07-17,217.37
846726,2019-07-18,218.09
846726,2019-07-19,218.88
846726,2019-07-22,218.48
846726,2019-07-23,218.61
846726,2019-07-24,219.53
846726,2019-07-25,219.55
846726,2019-07-26,220.06
846726,2019-07-29,220.02
846726,2019-07-30,219.69
846726,2019-07-31,220.44
846726,2019-08-01,219.98
846726,2019-08-02,219.66
846726,2019-08-05,219.6
846726,2019-08-06,220.49
846726,2019-08-07,221.32
846726,2019-08-08,220.6
846726,2019-08-09,219.64
846726,2019-08-12,220.28
846726,2019-08-13,221.33
846726,2019-08-14,221.74
846726,2019-08-15,223.65
846726,2019-08-16,223.09
846726,2019-08-19,222.38
846726,2019-08-20,223.09
846726,2019-08-21,222.76
846726,2019-08-22,222.68
846726,2019-08-23,222.67
846726,2019-08-26,222.74
846726,2019-08-27,223.91
846726,2019-08-28,224.2
846726,2019-08-29,224.17
846726,2019-08-30,223.38
846726,2019-09-02,223.17
846726,2019-09-03,223.79
846726,2019-09-04,223.97
846726,2019-09-05,223.11
846726,2019-09-06,223.91
846726,2019-09-09,223.02
846726,2019-09-10,222.0
846726,2019-09-11,222.39
846726,2019-09-12,223.56
846726,2019-09-13,222.02
846726,2019-09-16,223.23
846726,2019-09-17,222.58
846726,2019-09-18,223.03
846726,2019-09-19,222.76
846726,2019-09-20,222.64
846726,2019-09-23,223.33
846726,2019-09-24,223.62
846726,2019-09-25,223.95
846726,2019-09-26,223.04
846726,2019-09-27,222.85
846726,2019-09-30,222.18
846726,2019-10-01,221.71
846726,2019-10-02,221.28
846726,2019-10-03,221.33
846726,2019-10-04,221.83
846726,2019-10-07,221.52
846726,2019-10-08,221.95
846726,2019-10-09,221.55
846726,2019-10-10,220.74
846726,2019-10-11,220.61
846726,2019-10-14,221.11
846726,2019-10-15,221.21
846726,2019-10-16,221.02
846726,2019-10-17,221.44
846726,2019-10-18,220.89
846726,2019-10-21,220.35
846726,2019-10-22,220.7
846726,2019-10-23,220.5
846726,2019-10-24,220.99
846726,2019-10-25,220.67
846726,2019-10-28,220.3
846726,2019-10-29,220.62
846726,2019-10-30,220.57
846726,2019-10-31,221.37
846726,2019-11-01,220.53
846726,2019-11-04,220.76
846726,2019-11-05,220.81
846726,2019-11-06,221.14
846726,2019-11-07,219.85
846726,2019-11-08,219.66
846726,2019-11-11,219.09
846726,2019-11-12,219.45
846726,2019-11-13,219.34
846726,2019-11-14,219.28
846726,2019-11-15,219.57
846726,2019-11-18,220.05
846726,2019-11-19,219.47
846726,2019-11-20,219.76
846726,2019-11-21,219.5
846726,2019-11-22,219.65
846726,2019-11-25,219.52
846726,2019-11-26,219.48
846726,2019-11-27,219.21
846726,2019-11-28,219.23
846726,2019-11-29,219.74
846726,2019-12-02,218.59
846726,2019-12-03,219.66
846726,2019-12-04,219.29
846726,2019-12-05,218.49
846726,2019-12-06,218.68
846726,2019-12-09,219.3
846726,2019-12-10,219.44
846726,2019-12-11,219.9
846726,2019-12-12,219.43
846726,2019-12-13,220.6
846726,2019-12-16,220.0
846726,2019-12-17,220.23
846726,2019-12-18,220.0
846726,2019-12-19,219.64
846726,2019-12-20,219.71
846726,2019-12-23,219.64
846726,2019-12-24,219.52
846726,2019-12-27,220.04
846726,2019-12-30,219.19
846726,2019-12-31,219.42
846726,2020-01-02,219.51
846726,2020-01-03,220.4
846726,2020-01-06,220.54
846726,2020-01-07,220.17
846726,2020-01-08,219.76
846726,2020-01-09,219.44
846726,2020-01-10,220.08
846726,2020-01-13,219.5
846726,2020-01-14,219.84
846726,2020-01-15,219.91
846726,2020-01-16,219.67
846726,2020-01-17,220.08
846726,2020-01-20,220.29
846726,2020-01-21,220.3
846726,2020-01-22,220.36
846726,2020-01-23,220.79
846726,2020-01-24,221.08
846726,2020-01-27,222.18
846726,2020-01-28,222.1
846726,2020-01-29,222.79
846726,2020-01-30,223.07
846726,2020-01-31,223.56
846726,2020-02-03,223.2
846726,2020-02-04,223.09
846726,2020-02-05,222.8
846726,2020-02-06,222.74
846726,2020-02-07,222.9
846726,2020-02-10,222.91
846726,2020-02-11,222.31
846726,2020-02-12,222.65
846726,2020-02-13,222.86
846726,2020-02-14,223.04
846726,2020-02-17,223.2
846726,2020-02-18,222.93
846726,2020-02-19,222.84
846726,2020-02-20,223.57
846726,2020-02-21,223.3
846726,2020-02-24,222.89
846726,2020-02-25,222.85
846726,2020-02-26,222.22
846726,2020-02-27,221.5
846726,2020-02-28,220.59
846726,2020-03-02,220.82
846726,2020-03-03,222.22
846726,2020-03-04,222.54
846726,2020-03-05,221.2
846726,2020-03-06,219.74
846726,2020-03-09,214.26
846726,2020-03-10,215.6
846726,2020-03-11,215.31
846726,2020-03-12,206.07
846726,2020-03-13,207.22
846726,2020-03-16,199.39
846726,2020-03-17,200.39
846726,2020-03-18,197.4
846726,2020-03-19,199.8
846726,2020-03-20,201.47
846726,2020-03-23,203.0
846726,2020-03-24,200.79
846726,2020-03-25,202.25
846726,2020-03-26,205.75
846726,2020-03-27,209.82
846726,2020-03-30,210.0
846726,2020-03-31,208.43
846726,2020-04-01,206.84
846726,2020-04-02,206.87
846726,2020-04-03,207.72
846726,2020-04-06,207.05
846726,2020-04-07,206.06
846726,2020-04-08,206.56
846726,2020-04-09,207.13
846726,2020-04-14,207.34
846726,2020-04-15,206.93
846726,2020-04-16,206.88
846726,2020-04-17,207.47
846726,2020-04-20,206.04
846726,2020-04-21,204.57
846726,2020-04-22,203.62
846726,2020-04-23,205.12
846726,2020-04-24,206.62
846726,2020-04-27,206.76
846726,2020-04-28,207.25
846726,2020-04-29,207.44
846726,2020-04-30,209.52
846726,2020-05-04,208.04
846726,2020-05-05,208.0
846726,2020-05-06,206.65
846726,2020-05-07,207.01
846726,2020-05-08,207.03
846726,2020-05-11,206.67
846726,2020-05-12,206.34
846726,2020-05-13,207.05
846726,2020-05-14,206.4
846726,2020-05-15,206.31
846726,2020-05-18,206.74
846726,2020-05-19,207.45
846726,2020-05-20,208.23
846726,2020-05-21,208.4
846726,2020-05-22,208.5
846726,2020-05-25,208.51
846726,2020-05-26,208.72
846726,2020-05-27,209.32
846726,2020-05-28,210.26
846726,2020-05-29,210.59
846726,2020-06-01,210.19
846726,2020-06-02,210.97
846726,2020-06-03,210.32
846726,2020-06-04,211.53
846726,2020-06-05,211.57
846726,2020-06-08,212.09
846726,2020-06-09,211.61
846726,2020-06-10,211.13
846726,2020-06-11,211.49
846726,2020-06-12,211.87
846726,2020-06-15,211.92
846726,2020-06-16,212.46
846726,2020-06-17,212.41
846726,2020-06-18,213.04
846726,2020-06-19,213.4
846726,2020-06-22,214.02
846726,2020-06-23,214.45
846726,2020-06-24,214.85
846726,2020-06-25,214.82
846726,2020-06-26,214.78
846726,2020-06-29,215.03
846726,2020-06-30,215.34
846726,2020-07-01,214.61
846726,2020-07-02,215.24
846726,2020-07-03,215.19
846726,2020-07-06,215.4
846726,2020-07-07,215.39
846726,2020-07-08,215.27
846726,2020-07-09,215.44
846726,2020-07-10,215.2
846726,2020-07-13,214.88
846726,2020-07-14,215.66
846726,2020-07-15,216.2
846726,2020-07-16,216.3
846726,2020-07-17,216.21
846726,2020-07-20,217.27
846726,2020-07-21,217.96
846726,2020-07-22,218.35
846726,2020-07-23,218.6
846726,2020-07-24,218.28
846726,2020-07-27,218.72
846726,2020-07-28,218.81
846726,2020-07-29,219.1
846726,2020-07-30,219.32
846726,2020-07-31,219.16
846726,2020-08-03,219.22
846726,2020-08-04,220.21
846726,2020-08-05,219.63
846726,2020-08-06,220.5
846726,2020-08-07,220.64
846726,2020-08-10,221.56
846726,2020-08-11,221.09
846726,2020-08-12,220.57
846726,2020-08-13,219.64
846726,2020-08-14,219.62
846726,2020-08-17,219.91
846726,2020-08-18,219.63
846726,2020-08-19,219.95
846726,2020-08-20,219.95
846726,2020-08-21,219.58
846726,2020-08-24,220.09
846726,2020-08-25,218.97
846726,2020-08-26,219.28
846726,2020-08-27,219.13
846726,2020-08-28,218.86
846726,2020-08-31,218.51
846726,2020-09-01,218.4
846726,2020-09-02,219.21
846726,2020-09-03,219.12
846726,2020-09-04,218.39
846726,2020-09-07,218.0
846726,2020-09-08,217.88
846726,2020-09-09,218.07
846726,2020-09-10,217.84
846726,2020-09-11,218.46
846726,2020-09-14,218.91
846726,2020-09-15,219.28
846726,2020-09-16,219.96
846726,2020-09-17,219.66
846726,2020-09-18,219.58
846726,2020-09-21,219.56
846726,2020-09-22,219.57
846726,2020-09-23,219.56
846726,2020-09-24,218.96
846726,2020-09-25,218.82
846726,2020-09-28,218.68
846726,2020-09-29,219.01
846726,2020-09-30,218.67
846726,2020-10-01,218.7
846726,2020-10-02,219.05
846726,2020-10-05,219.14
846726,2020-10-06,219.52
846726,2020-10-07,219.41
846726,2020-10-08,220.37
846726,2020-10-09,220.87
846726,2020-10-12,221.2
846726,2020-10-13,221.0
846726,2020-10-14,221.24
846726,2020-10-15,221.0
846726,2020-10-16,221.7
846726,2020-10-19,221.2
846726,2020-10-20,221.65
846726,2020-10-21,221.33
846726,2020-10-22,220.62
846726,2020-10-23,221.34
846726,2020-10-26,221.43
846726,2020-10-27,221.78
846726,2020-10-28,220.47
846726,2020-10-29,220.95
846726,2020-10-30,220.77
846726,2020-11-02,220.56
846726,2020-11-03,220.78
846726,2020-11-04,220.78
846726,2020-11-05,221.15
846726,2020-11-06,221.28
846726,2020-11-09,221.03
846726,2020-11-10,221.42
846726,2020-11-11,221.98
846726,2020-11-12,222.42
846726,2020-11-13,222.66
846726,2020-11-16,223.26
846726,2020-11-17,222.86
846726,2020-11-18,222.85
846726,2020-11-19,222.56
846726,2020-11-20,222.93
846726,2020-11-23,223.35
846726,2020-11-24,223.92
846726,2020-11-25,223.98
846726,2020-11-26,224.11
846726,2020-11-27,224.33
846726,2020-11-30,224.17
846726,2020-12-01,223.97
846726,2020-12-02,224.14
846726,2020-12-03,225.0
846726,2020-12-04,224.83
846726,2020-12-07,225.35
846726,2020-12-08,225.46
846726,2020-12-09,225.28
846726,2020-12-10,225.21
846726,2020-12-11,225.19
846726,2020-12-14,225.5
846726,2020-12-15,225.84
846726,2020-12-16,225.29
846726,2020-12-17,225.64
